Date,Close,MA_20,MA_50
2020-09-29,110.18242645263672,113.63729896545411,111.27608825683593
2020-09-30,110.43751525878906,113.47803268432617,111.32853332519531
2020-10-01,109.47915649414062,113.10848197937011,111.34937637329102
2020-10-02,110.56161499023438,112.90336685180664,111.38394287109375
2020-10-05,112.20941925048828,112.79925804138183,111.4439501953125
2020-10-06,111.85091400146484,112.76685409545898,111.45032684326172
2020-10-07,114.78801727294922,112.7940887451172,111.62353439331055
2020-10-08,115.6291275024414,112.9512840270996,111.80099227905274
2020-10-09,116.72539520263672,113.0591854095459,112.05681106567383
2020-10-12,116.27723693847656,113.06573524475098,112.32621383666992
2020-10-13,114.88452911376953,113.0678035736084,112.5685824584961
2020-10-14,116.10487365722656,113.02953872680663,112.82442596435547
2020-10-15,116.57369995117188,112.91577835083008,113.03307373046874
2020-10-16,117.87677001953125,112.9647289276123,113.25890075683594
2020-10-19,116.89775848388672,113.24706268310547,113.43330871582032
2020-10-20,117.86300659179688,113.54387512207032,113.58452392578126
2020-10-21,116.63575744628906,113.87688407897949,113.68468460083008
2020-10-22,117.69754028320312,114.23161277770996,113.79405609130859
2020-10-23,117.07012939453125,114.56014099121094,113.86901550292968
2020-10-26,114.56050109863281,114.71526947021485,113.8905029296875
2020-10-27,111.02356719970703,114.75732650756837,113.86024551391601
2020-10-28,109.29993438720703,114.70044746398926,113.8000244140625
2020-10-29,109.26544189453125,114.68976173400878,113.74471603393555
2020-10-30,110.28583526611328,114.67597274780273,113.72348052978515
2020-11-02,112.3404312133789,114.68252334594726,113.74044174194336
2020-11-03,114.11231231689453,114.79559326171875,113.76774398803711
2020-11-04,110.4237289428711,114.57737884521484,113.72720413208008
2020-11-05,112.5196762084961,114.42190628051758,113.71755187988282
2020-11-06,112.39557647705078,114.20541534423828,113.70293533325196
2020-11-09,112.67823028564453,114.02546501159668,113.67218505859375
2020-11-10,116.61506652832031,114.11199188232422,113.75657485961914
2020-11-11,116.66333770751953,114.13991508483886,113.81738479614258
2020-11-12,115.17410278320312,114.06993522644044,113.7834634399414
2020-11-13,117.06322479248047,114.0292579650879,113.83144958496094
2020-11-16,119.86931610107422,114.17783584594727,113.94300399780273
2020-11-17,119.7176284790039,114.27056694030762,114.08737670898438
2020-11-18,118.17324829101562,114.34744148254394,114.16597518920898
2020-11-19,119.3415756225586,114.42964324951171,114.3031022644043
2020-11-20,120.231689453125,114.58772125244141,114.41638870239258
2020-11-23,121.1009750366211,114.91474494934081,114.5154833984375
2020-11-24,123.1455078125,115.52084197998047,114.68153030395507
2020-11-25,123.17332458496094,116.21451148986816,114.80759338378907
2020-11-27,123.01339721679688,116.90190925598145,114.89088317871094
2020-11-30,120.12044525146484,117.39363975524903,114.9553369140625
2020-12-01,118.5835189819336,117.70579414367675,115.10198562622071
2020-12-02,119.50847625732422,117.97560234069825,115.25361999511719
