Date,Close,MA_20,MA_50
2020-10-28,113.4562759399414,119.26989555358887,112.43480072021484
2020-10-29,114.1811752319336,119.0942455291748,112.70821060180664
2020-10-30,111.5975570678711,118.78941459655762,112.93699569702149
2020-11-02,113.74437713623047,118.53291091918945,113.17644653320312
2020-11-03,115.78897857666016,118.39071846008301,113.41821411132813
2020-11-04,118.34471893310547,118.26432456970215,113.71703094482422
2020-11-05,120.53801727294922,118.26386070251465,114.05934310913086
2020-11-06,119.79452514648438,118.16720771789551,114.39958221435546
2020-11-09,119.84100341796875,118.143510055542,114.70924545288086
2020-11-10,118.68858337402344,118.07427291870117,115.00329513549805
2020-11-11,118.6421127319336,118.07427291870117,115.24158325195313
2020-11-12,117.69417572021484,117.9646095275879,115.42448196411132
2020-11-13,119.21831512451172,117.97761993408203,115.71128250122071
2020-11-16,120.91905212402344,118.10215492248535,116.04046218872071
2020-11-17,122.87071990966797,118.27501678466797,116.40272735595703
2020-11-18,122.33168029785156,118.37724647521972,116.71369140625
2020-11-19,122.59188079833984,118.46507186889649,117.03190399169922
2020-11-20,123.5863037109375,118.60401039123535,117.3103402709961
2020-11-23,124.65508270263672,118.87166633605958,117.58636047363281
2020-11-24,125.1847915649414,119.18346633911133,117.8731608581543
2020-11-25,125.96551513671875,119.80892829895019,118.18821517944336
2020-11-27,124.76659393310547,120.33819923400878,118.52074020385743
2020-11-30,125.1847915649414,121.0175609588623,118.89322723388672
2020-12-01,125.87255859375,121.62397003173828,119.303447265625
2020-12-02,126.00262451171875,122.13465232849121,119.65121322631836
2020-12-03,127.28516387939453,122.58167457580566,119.83429733276367
2020-12-04,127.75544738769531,122.94254608154297,120.07065292358398
2020-12-07,129.20814514160156,123.41322708129883,120.3457275390625
2020-12-08,129.55274963378906,123.89881439208985,120.62602157592774
2020-12-09,129.2454071044922,124.42665557861328,120.8624366760254
2020-12-10,128.11865234375,124.90048255920411,121.09137222290039
2020-12-11,127.9603042602539,125.41378898620606,121.29669479370118
