Date,Close,MA_20,MA_50
2022-02-14,26.600000381469727,26.969999885559083,27.363999938964845
2022-02-15,28.0,27.06999988555908,27.391999931335448
2022-02-16,30.0,27.279999923706054,27.443999938964843
2022-02-17,30.0,27.499999904632567,27.447999954223633
2022-02-18,29.200000762939453,27.729999923706053,27.39599998474121
2022-02-22,30.0,27.839999961853028,27.4
2022-02-23,28.200000762939453,27.85,27.38400001525879
2022-02-24,32.79999923706055,28.119999980926515,27.467999992370604
2022-02-25,33.599998474121094,28.529999923706054,27.583999977111816
2022-02-28,32.599998474121094,28.779999828338624,27.65599994659424
2022-03-01,33.599998474121094,29.039999771118165,27.763999900817872
2022-03-02,34.0,29.249999809265137,27.86399990081787
2022-03-03,35.79999923706055,29.649999809265136,28.007999877929688
2022-03-04,34.599998474121094,30.049999713897705,28.1239998626709
2022-03-07,36.79999923706055,30.56999969482422,28.3039998626709
2022-03-08,37.0,31.089999675750732,28.491999855041502
2022-03-09,36.400001525878906,31.569999790191652,28.651999893188478
2022-03-10,36.0,31.989999771118164,28.827999877929688
2022-03-11,35.79999923706055,32.39999971389771,29.011999855041505
2022-03-14,35.79999923706055,32.83999967575073,29.171999855041506
2022-03-15,35.400001525878906,33.27999973297119,29.33599987030029
2022-03-16,36.79999923706055,33.71999969482422,29.487999839782717
2022-03-17,37.400001525878906,34.089999771118165,29.67999988555908
2022-03-18,40.20000076293945,34.599999809265135,29.951999893188475
2022-03-21,40.599998474121094,35.16999969482422,30.239999847412108
2022-03-22,39.599998474121094,35.64999961853027,30.527999801635744
2022-03-23,38.400001525878906,36.15999965667724,30.79999984741211
2022-03-24,39.79999923706055,36.509999656677245,31.107999839782714
2022-03-25,40.20000076293945,36.839999771118165,31.411999855041504
2022-03-28,40.20000076293945,37.21999988555908,31.695999870300295
2022-03-29,40.599998474121094,37.569999885559085,31.97599983215332
2022-03-30,39.79999923706055,37.85999984741211,32.25199981689453
2022-03-31,35.599998474121094,37.849999809265135,32.447999801635746
2022-04-01,37.0,37.96999988555908,32.675999794006344
2022-04-04,37.79999923706055,38.01999988555908,32.93999977111817
2022-04-05,38.79999923706055,38.10999984741211,33.159999771118166
2022-04-06,40.20000076293945,38.29999980926514,33.40399978637695
2022-04-07,39.0,38.44999980926514,33.635999794006345
2022-04-08,36.79999923706055,38.499999809265134,33.86399978637695
2022-04-11,35.0,38.45999984741211,34.01199977874756
2022-04-12,33.79999923706055,38.37999973297119,34.11999977111817
2022-04-13,35.79999923706055,38.32999973297119,34.239999771118164
2022-04-14,36.400001525878906,38.27999973297119,34.41199981689453
2022-04-18,35.0,38.01999969482422,34.57999980926514
2022-04-19,36.0,37.78999977111816,34.77199981689453
2022-04-20,36.20000076293945,37.61999988555908,34.963999824523924
2022-04-21,34.79999923706055,37.43999977111817,35.12399982452393
2022-04-22,33.79999923706055,37.13999977111816,35.24799980163574
2022-04-25,33.400001525878906,36.79999980926514,35.36399982452392
2022-04-26,32.0,36.38999977111816,35.463999824523924
2022-04-27,31.399999618530273,35.92999982833862,35.559999809265136
2022-04-28,31.799999237060547,35.529999828338624,35.635999794006345
2022-04-29,31.0,35.29999990463257,35.65599979400635
2022-05-02,31.600000381469727,35.02999992370606,35.68799980163574
2022-05-03,33.400001525878906,34.810000038146974,35.77199981689453
2022-05-04,34.599998474121094,34.6,35.86399978637695
