Date,Close,MA_20,MA_50
2022-02-14,291.9200134277344,306.9554977416992,329.9491314697266
2022-02-15,307.4766540527344,305.15416412353517,329.3321978759766
2022-02-16,307.7966613769531,303.94983062744143,328.76139770507814
2022-02-17,292.1166687011719,301.95116424560547,327.59206420898437
2022-02-18,285.6600036621094,300.5024978637695,326.1788641357422
2022-02-22,273.84332275390625,298.69466400146484,324.96373046875
2022-02-23,254.67999267578125,296.1219970703125,323.2771301269531
2022-02-24,266.92333984375,293.8446640014648,322.17286376953126
2022-02-25,269.9566650390625,293.5241638183594,321.1819305419922
2022-02-28,290.1433410644531,293.9254974365234,320.47819763183594
2022-03-01,288.1233215332031,292.7196640014648,320.06119750976563
2022-03-02,293.2966613769531,291.8636642456055,319.7099975585937
2022-03-03,279.7633361816406,290.7574981689453,319.3056640625
2022-03-04,279.42999267578125,289.87666473388674,318.6373974609375
2022-03-07,268.1933288574219,287.89766387939454,317.2754638671875
2022-03-08,274.79998779296875,286.5153305053711,315.65813049316404
2022-03-09,286.3233337402344,285.46483001708987,314.0916638183594
2022-03-10,279.4333190917969,283.90316314697264,312.42386352539063
2022-03-11,265.1166687011719,282.0831634521484,310.48493041992185
2022-03-14,255.4566650390625,280.52266387939454,308.4584637451172
2022-03-15,267.2966613769531,279.29149627685547,306.75919677734373
2022-03-16,280.07666015625,277.92149658203124,304.36219665527346
2022-03-17,290.5333251953125,277.0583297729492,302.5089300537109
2022-03-18,301.7966613769531,277.5423294067383,301.29072998046877
2022-03-21,307.0533447265625,278.61199645996095,300.3337969970703
2022-03-22,331.32666015625,281.4861633300781,300.11393005371093
2022-03-23,333.03668212890625,285.40399780273435,299.7205303955078
2022-03-24,337.97332763671875,288.9564971923828,299.3839971923828
2022-03-25,336.8800048828125,292.3026641845703,298.7467974853516
2022-03-28,363.9466552734375,295.99282989501955,299.1486639404297
2022-03-29,366.5233459472656,299.91283111572267,299.48173095703123
2022-03-30,364.663330078125,303.4811645507813,299.9049310302734
2022-03-31,359.20001220703125,307.45299835205077,300.4512646484375
2022-04-01,361.5299987792969,311.55799865722656,301.0400646972656
2022-04-04,381.8166809082031,317.2391662597656,302.3837316894531
2022-04-05,363.7533264160156,321.686833190918,303.45879821777345
2022-04-06,348.586669921875,324.8,304.30786499023435
2022-04-07,352.4200134277344,328.4493347167969,305.106865234375
2022-04-08,341.8299865722656,332.2850006103516,306.4161315917969
2022-04-11,325.30999755859375,335.7776672363281,307.2799981689453
2022-04-12,328.98333740234375,338.8620010375977,307.6148651123047
2022-04-13,340.7900085449219,341.8976684570313,308.22233215332034
2022-04-14,328.3333435058594,343.7876693725586,308.75126586914064
2022-04-18,334.7633361816406,345.43600311279295,309.5055993652344
2022-04-19,342.7166748046875,347.2191696166992,310.2044659423828
2022-04-20,325.73333740234375,346.9395034790039,310.6701995849609
2022-04-21,336.260009765625,347.10066986083984,311.24873291015626
2022-04-22,335.01666259765625,346.95283660888674,311.73573303222656
2022-04-25,332.67333984375,346.7425033569336,312.35886657714843
2022-04-26,292.1400146484375,343.1521713256836,312.46833374023436
2022-04-27,293.836669921875,339.51783752441406,312.5066668701172
2022-04-28,292.5033264160156,335.9098373413086,312.2072003173828
2022-04-29,290.2533264160156,332.46250305175784,311.85633361816406
2022-05-02,300.9800109863281,329.43500366210935,312.0336004638672
2022-05-03,303.0833435058594,325.4983367919922,312.3820672607422
2022-05-04,317.5400085449219,323.1876708984375,313.2560009765625
2022-05-05,291.09332275390625,320.31300354003906,313.984267578125
2022-05-06,288.54998779296875,317.11950225830077,314.4168005371094
2022-05-09,262.3699951171875,313.14650268554686,314.2650671386719
2022-05-10,266.67999267578125,310.2150024414062,313.7958001708984
2022-05-11,244.6666717529297,305.99916915893556,312.92666717529295
2022-05-12,242.6666717529297,301.09300231933594,311.9140673828125
2022-05-13,256.5299987792969,297.5028350830078,311.44940063476565
2022-05-16,241.4566650390625,292.8375015258789,310.68993408203124
2022-05-17,253.8699951171875,288.3951675415039,310.4034674072266
2022-05-18,236.60333251953125,283.9386672973633,309.6395343017578
2022-05-19,236.47332763671875,278.94933319091797,308.6425341796875
2022-05-20,221.3000030517578,273.26350021362305,307.47986785888673
2022-05-23,224.96665954589844,267.87816619873047,306.67686767578124
2022-05-24,209.3866729736328,263.74049911499026,305.75546783447265
2022-05-25,219.60000610351562,260.02866592407224,304.8015347290039
2022-05-26,235.91000366210938,257.19899978637693,303.9182015991211
2022-05-27,253.2100067138672,255.34683380126953,303.1717352294922
2022-05-31,252.75332641601562,252.9354995727539,302.19086853027346
2022-06-01,246.7899932861328,250.12083206176757,300.9856015014648
2022-06-02,258.3333435058594,247.16049880981444,299.525735168457
2022-06-03,234.51666259765625,244.33166580200196,297.55533477783206
2022-06-06,238.27999877929688,241.81816635131835,295.5614682006836
2022-06-07,238.8866729736328,240.6440002441406,293.6016015625
2022-06-08,241.86666870117188,239.40333404541016,291.1600018310547
2022-06-09,239.7066650390625,239.15533370971679,288.6236682128906
2022-06-10,232.22999572753906,238.63349990844728,285.9750015258789
2022-06-13,215.73666381835938,236.59383316040038,283.1057345581055
2022-06-14,220.88999938964844,235.56549987792968,280.2929345703125
2022-06-15,233.0,234.52200012207032,277.31660095214846
2022-06-16,213.10000610351562,233.34683380126953,274.30353454589846
2022-06-17,216.75999450683594,232.36116714477538,271.66700103759763
2022-06-21,237.0366668701172,233.14800033569335,269.3593341064453
2022-06-22,236.086669921875,233.7040008544922,267.2444677734375
2022-06-23,235.07000732421875,234.9881675720215,265.43966796875
2022-06-24,245.7066650390625,236.29350051879882,263.77413452148437
2022-06-27,244.9199981689453,236.74400024414064,261.85673431396486
2022-06-28,232.663330078125,235.7166664123535,259.94333404541015
2022-06-29,228.49000549316406,234.50350036621094,257.81786743164065
2022-06-30,224.47332763671875,233.38766708374024,255.45300048828125
2022-07-01,227.26333618164062,231.83416671752929,253.4836004638672
2022-07-05,233.06666564941406,231.76166687011718,251.41973358154297
2022-07-06,231.73333740234375,231.43433380126953,249.35406707763673
2022-07-07,244.5433349609375,231.71716690063477,247.59146697998048
2022-07-08,250.76333618164062,232.1620002746582,246.76393341064454
2022-07-11,234.3433380126953,231.89383392333986,245.57406677246092
2022-07-12,233.07000732421875,231.93583450317382,244.385400390625
2022-07-13,237.0399932861328,233.0010009765625,243.32113372802735
2022-07-14,238.31333923339844,233.87216796875,242.06780029296874
2022-07-15,240.06666564941406,234.2255012512207,240.80746673583985
2022-07-18,240.54666137695312,235.59783401489258,239.26759979248047
2022-07-19,245.52999877929688,237.0363342285156,238.35633331298828
2022-07-20,247.5,237.55950088500975,237.5353335571289
2022-07-21,271.7066650390625,239.34050064086915,237.72206695556642
2022-07-22,272.24334716796875,241.19916763305665,237.83333404541017
2022-07-25,268.4333190917969,242.33550033569335,238.3086669921875
2022-07-26,258.8599853515625,243.03249969482422,238.63253326416014
2022-07-27,274.82000732421875,245.1403335571289,238.99833343505858
2022-07-28,280.8999938964844,247.7608329772949,239.78720001220702
2022-07-29,297.1499938964844,251.3946662902832,240.65279998779297
2022-08-01,297.27667236328125,254.89533309936525,241.86626678466797
2022-08-02,300.586669921875,258.2713333129883,243.1485336303711
2022-08-03,307.39666748046875,262.0544998168945,244.8704669189453
2022-08-04,308.6333312988281,265.2589996337891,246.5438003540039
2022-08-05,288.1700134277344,267.12933349609375,248.11946716308594
2022-08-08,290.42333984375,269.9333335876465,249.53593383789064
2022-08-09,283.3333435058594,272.44650039672854,250.48440063476562
2022-08-10,294.3566589355469,275.31233367919924,251.30733367919922
2022-08-11,286.6300048828125,277.7281669616699,251.98486724853515
2022-08-12,300.0299987792969,280.72633361816406,253.04966735839844
2022-08-15,309.32000732421875,284.16500091552734,254.06940063476563
2022-08-16,306.5633239746094,287.21666717529297,255.5103338623047
2022-08-17,303.9966735839844,290.0415008544922,256.8246673583984
2022-08-18,302.8699951171875,291.59966735839845,258.10433380126955
2022-08-19,296.6666564941406,292.82083282470705,259.2003335571289
2022-08-22,289.913330078125,293.89483337402345,260.2044668579102
2022-08-23,296.4533386230469,295.77450103759764,261.48893371582034
2022-08-24,297.0966796875,296.8883346557617,263.11613403320314
2022-08-25,296.07000732421875,297.64683532714844,264.6197341918945
2022-08-26,288.0899963378906,297.19383544921874,265.72153411865236
2022-08-29,284.82000732421875,296.5710021972656,267.1559341430664
2022-08-30,277.70001220703125,295.4266693115234,268.37473449707034
2022-08-31,275.6099853515625,293.83733520507815,269.14620086669925
2022-09-01,277.1600036621094,292.2636688232422,269.9676675415039
2022-09-02,270.2099914550781,291.36566772460935,270.67046722412107
2022-09-06,274.4200134277344,290.5655014038086,271.2447341918945
2022-09-07,283.70001220703125,290.5838348388672,272.02033447265626
2022-09-08,289.260009765625,290.3290023803711,273.15226806640624
2022-09-09,299.67999267578125,290.9815017700195,274.5760678100586
2022-09-12,304.4200134277344,291.2010025024414,276.1750015258789
2022-09-13,292.1300048828125,290.3415023803711,277.47233489990236
2022-09-14,302.6099853515625,290.1438354492187,278.86320129394534
2022-09-15,303.75,290.13150177001955,280.30353454589846
2022-09-16,303.3500061035156,290.15550231933594,281.47966796875
2022-09-19,309.07000732421875,290.77566986083986,282.64580139160154
2022-09-20,308.7300109863281,291.71650390625,284.1335348510742
2022-09-21,300.79998779296875,291.93383636474607,285.4881344604492
